cbsa_title,price_band,month_date,states,avg_median_sale_price,active_listings,homes_sold,median_days_on_market,hotness_score,demand_score,supply_score,absorption_rate,months_of_supply,absorption_12mo_avg,absorption_24mo_avg,absorption_velocity,time_series_model,forecast_avg_absorption_24mo,forecast_last_absorption_24mo,forecast_change_from_current,history_months,forecast_absorption_score,current_absorption_score,rolling_absorption_score,velocity_score,supply_pressure_score,demand_score_scaled,hotness_score_scaled,price_fit_score,market_priority_score,rank,rank_percentile,market_tier,forecast_avg_absorption_24mo_raw,oa2_forecast_absorption_score,oa2_current_absorption_score,oa2_rolling_absorption_score,oa2_velocity_score,absorption_velocity_dimension,months_supply_score,days_on_market_score,inventory_depth_score,supply_pipeline_pressure_dimension,demand_signal_score,hotness_signal_score,sales_volume_score,demand_tailwind_dimension,ami_affordability_fit_dimension,employment_dimension,migration_dimension,geographic_priority_score,geo_rank,geo_rank_percentile,geo_market_tier,recommended_action,cluster_id,cluster_name,alternate_priority_score,alternate_rank
"Morgantown, WV",$200K-$300K,2026-03-01,wv,238863.88888888888,68.77777777777777,3.0833333333333335,148.0,47.277227722772274,86.01485148514851,8.53960396039604,4.483037156704363,22.306306306306304,4.830949488399171,5.030442868829328,-0.19949338043015707,"SARIMA(1,1,1)(1,0,1,12)",4.342136587978779,4.028577624062866,-0.14090056872558332,104,3.634145502204605e-44,0.10072351051133974,0.15229658952366693,0.8042162755345704,0.9629012047338885,0.8985132514544281,0.4989597780859918,0.7772777777777775,0.38862696636872407,42,0.1320754716981132,Tier 2,4.342136587978779,0.043421365879787795,0.10072351051133974,0.15229658952366693,0.8042162755345704,0.193641183214669,0.9629012047338885,0.4292157067654797,0.0054304932477842035,0.611301413046145,0.8985132514544281,0.4989597780859918,0.0029876436793697136,0.5795644142204637,0.7772777777777775,0.5,0.5,0.4685610255340993,55,0.17295597484276728,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5186258667538286,51
"Fayetteville, NC",$200K-$300K,2026-03-01,nc,257294.44444444444,1199.2222222222222,87.94444444444444,49.138888888888886,35.73638613861386,13.490099009900993,57.98267326732673,7.333456870193644,13.636133922931142,6.545268280132967,7.389254319528934,-0.8439860393959675,"SARIMA(1,1,1)(1,0,1,12)",8.19756454549834,8.260596361155843,0.8641076753046955,70,6.860940856750478e-44,0.1675215605695232,0.21542994426615186,0.7751568333494384,0.9790056149590455,0.14091790562378803,0.3696255201109571,0.8541111111111113,0.33679023637008204,130,0.4088050314465409,Watchlist,8.19756454549834,0.0819756454549834,0.1675215605695232,0.21542994426615186,0.7751568333494384,0.2340301621800203,0.9790056149590455,0.8141295501074644,0.09893561413283855,0.7535287953383297,0.14091790562378803,0.3696255201109571,0.12468432955236271,0.21771885548001213,0.8541111111111113,0.5,0.5,0.46839081081934153,56,0.1761006289308176,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5253697899238116,39
"Washington-Arlington-Alexandria, DC-VA-MD-WV",$200K-$300K,2021-02-01,va,280324.99999991665,147.25,16.486,51.284722166666675,67.07920792079209,54.579207920792086,79.57920792079209,11.195925297113753,8.931820938978527,9.837353026368834,8.369838130534236,1.467514895834599,"SARIMA(1,1,1)(1,0,1,12)",12.060701431621142,12.505389017224976,0.8647761345073892,43,1.0094188188944371e-43,0.25803642689204476,0.33666781153366915,0.8793797858590874,0.987743640314386,0.570135746606335,0.7208737864077672,0.39350000000166707,0.40947736367947796,27,0.08490566037735849,Tier 1,12.060701431621142,0.12060701431621142,0.25803642689204476,0.33666781153366915,0.8793797858590874,0.31199244263509274,0.987743640314386,0.8057747893240024,0.011921351477101055,0.7379885272498139,0.570135746606335,0.7208737864077672,0.022207992008985305,0.5133085096173663,0.39350000000166707,0.5,0.5,0.4678163368151002,57,0.1792452830188679,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.493191518914165,83
"Cleveland, MS",$200K-$300K,2025-09-01,ms,242611.54120869233,39.333333333333336,1.9311538461538462,59.550595076923074,30.228960396039604,31.373762376237625,29.084158415841586,4.909713168187745,20.36778862112461,10.751531605927577,12.18025994393315,-1.4287283380055733,"ARIMA(1,1,1)",4.261547821561353,4.079919211389809,-0.6481653466263912,42,3.566696840222178e-44,0.11072243292926112,0.37033433892609896,0.7487914670675109,0.9665019040799302,0.32773109243697485,0.30790568654646333,0.8522308241738467,0.3620481983452765,79,0.24842767295597484,Tier 2,4.261547821561353,0.04261547821561353,0.11072243292926112,0.37033433892609896,0.7487914670675109,0.2311123873639071,0.9665019040799302,0.7735917714041725,0.0029949853812086783,0.7159274805374586,0.32773109243697485,0.30790568654646333,0.0013353388334315219,0.2555130496545871,0.8522308241738467,0.5,0.5,0.4652364127591242,58,0.18238993710691823,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5205330892582988,47
"Douglas, GA",$200K-$300K,2025-11-01,ga,253846.66666649998,14.25,1.1998,45.1333331,9.962871287128714,12.5,7.425742574257425,8.419649122807018,11.876979496582765,11.319640291949147,15.993246722035137,-4.673606430085989,"SARIMA(1,1,1)(1,0,1,12)",9.167823967061102,9.311499648856419,0.7481748442540841,66,7.672998202575543e-44,0.19297589072291027,0.3912561227739052,0.6024835983853102,0.9822731560503434,0.13057530704589532,0.08079056865464636,0.9230666666700004,0.34509431596158824,108,0.33962264150943394,Watchlist,9.167823967061102,0.09167823967061102,0.19297589072291027,0.3912561227739052,0.6024835983853102,0.25353903286154955,0.9822731560503434,0.8297251048821735,0.0009202083967580172,0.7402381511691754,0.13057530704589532,0.08079056865464636,0.000286526979426273,0.08709289259566437,0.9230666666700004,0.5,0.5,0.46331022562522706,59,0.18553459119496854,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.521121563231031,45
"Greensboro-High Point, NC",$200K-$300K,2026-03-01,nc,269656.25,713.6666666666667,42.888888888888886,70.45833333333333,58.29207920792079,62.90222772277228,53.681930693069305,6.009652810213295,16.639896373057,5.925661311995225,6.565558525255315,-0.63989721326009,"SARIMA(1,1,1)(1,0,1,12)",5.8967567563358605,5.907071343864357,-0.11289605387743418,84,4.935282805925706e-44,0.13649892574584413,0.1926116290793987,0.7843589667814059,0.9734262769047636,0.6570782159017455,0.6223994452149794,0.606875,0.36723957380894046,71,0.22327044025157233,Tier 2,5.8967567563358605,0.05896756756335861,0.13649892574584413,0.1926116290793987,0.7843589667814059,0.21388792929489508,0.9734262769047636,0.7311227013395596,0.0587727108236497,0.7178044910189796,0.6570782159017455,0.6223994452149794,0.06007155557986037,0.5255393140970004,0.606875,0.5,0.5,0.4632838205715592,60,0.18867924528301888,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5081290021930187,63
"Gaffney, SC",$200K-$300K,2026-03-01,sc,248902.77777777778,184.77777777777777,7.277777777777778,68.55555555555556,29.61014851485149,27.784653465346537,31.435643564356436,3.9386650631389055,25.389312977099237,4.508557603938409,4.895169313470116,-0.38661170953170654,"ARIMA(1,1,1)",3.939063618950905,3.939060148770961,0.00039855581199965684,98,3.2967941112998873e-44,0.08796644382948238,0.1404238379059969,0.795779322544244,0.957174674515349,0.29023917259211385,0.3009708737864079,0.9780555555555556,0.3316679253219567,145,0.4559748427672956,Watchlist,3.939063618950905,0.039390636189509054,0.08796644382948238,0.1404238379059969,0.795779322544244,0.1851995313960102,0.957174674515349,0.7385311301872488,0.015025475182519484,0.703151771350353,0.29023917259211385,0.3009708737864079,0.009002766287167403,0.23774798674912748,0.9780555555555556,0.5,0.5,0.4628207216043766,61,0.1918238993710692,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5283611348100711,35
"Mobile, AL",$200K-$300K,2026-03-01,al,241848.61111111112,1555.2222222222222,88.55555555555556,52.791666666666664,35.86014851485149,21.10148514851485,50.61881188118812,5.6940773022790605,17.562107904642406,5.629689572654589,5.724617835916632,-0.09492826326204362,"SARIMA(1,1,1)(1,0,1,12)",5.0380100956546805,4.927176789145336,-0.65606720662438,88,4.216555918547794e-44,0.12910358376291797,0.18171185425126143,0.8089309979362254,0.971713315251602,0.2204266321913381,0.37101248266296827,0.8369722222222225,0.3354797504361118,135,0.42452830188679247,Watchlist,5.0380100956546805,0.050380100956546804,0.12910358376291797,0.18171185425126143,0.8089309979362254,0.21010995686403433,0.971713315251602,0.79990752976482,0.1283822828290951,0.751505373121066,0.2204266321913381,0.37101248266296827,0.1255607050316445,0.2541584944244699,0.8369722222222225,0.5,0.5,0.462509167023629,62,0.1949685534591195,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.52092205110439,46
"Memphis, TN-MS-AR",$200K-$300K,2026-03-01,"ar, ms, tn",237796.02430555556,3915.7777777777774,177.61111111111114,72.56944444444446,34.87778465346534,39.03155940594059,30.724009900990097,4.535781170194656,22.046918986549883,5.176075794780345,5.705509788360928,-0.5294339935805832,"SARIMA(1,1,1)(1,0,1,12)",3.8823679779509876,3.592879216612877,-0.6534131922436681,104,3.2493427691876005e-44,0.10195953804676583,0.16500658350891026,0.7893396279281305,0.9633830036670414,0.40772462831286366,0.36000346740638006,0.7559204861111113,0.3384506268284554,124,0.389937106918239,Watchlist,3.8823679779509876,0.03882367977950987,0.10195953804676583,0.16500658350891026,0.7893396279281305,0.19242161731449703,0.9633830036670414,0.7229031306472327,0.3236364889626689,0.7632897388202242,0.40772462831286366,0.36000346740638006,0.25327251351243524,0.36013179903550874,0.7559204861111113,0.5,0.5,0.46241335659611177,63,0.19811320754716982,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5191317061112288,49
"McPherson, KS",$200K-$300K,2026-03-01,ks,233776.041666625,54.55555555555556,1.6145,50.692708249999995,59.3440594059406,74.31930693069307,44.36881188118812,2.959368635437882,33.79099136299508,3.466667989218589,4.726345746055041,-1.2596777568364521,"SARIMA(1,1,1)(1,0,1,12)",3.3061010906801243,3.2530617227554752,0.3467324552422424,47,2.7670369563666127e-44,0.06501715973289693,0.10205408604549722,0.7564137658191055,0.9415689784203392,0.7763413057530707,0.6341886269070738,0.6755208333325002,0.3473406798102358,105,0.330188679245283,Watchlist,3.3061010906801243,0.03306101090680124,0.06501715973289693,0.10205408604549722,0.7564137658191055,0.16335157637790998,0.9415689784203392,0.8080797841739996,0.004254096995249611,0.7140592438614194,0.7763413057530707,0.6341886269070738,0.0008812353796668908,0.571495854082291,0.6755208333325002,0.5,0.5,0.46203740361677104,64,0.20125786163522014,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.515181249838676,54
"Raleigh-Cary, NC",$200K-$300K,2021-05-01,nc,293440.37499986665,1071.4,114.13326666666667,38.83333326666666,85.45792079207921,78.46534653465346,92.45049504950497,10.652722294816751,9.38727183835972,9.410227117615154,8.054404148309585,1.355822969305569,"ARIMA(1,1,1)",10.647955417079444,10.647936934654322,-0.004766877737306885,46,8.911792271524815e-44,0.24530675723410753,0.32093801165801117,0.8743437237156884,0.9868976631184636,0.8196509372979963,0.926837725381415,0.13119250000266702,0.41556809679465584,22,0.06918238993710692,Tier 1,10.647955417079444,0.10647955417079444,0.24530675723410753,0.32093801165801117,0.8743437237156884,0.2992576718658001,0.9868976631184636,0.8542540336150983,0.08836275281318391,0.7673975922063981,0.8196509372979963,0.926837725381415,0.1622409067598952,0.7256843070195726,0.13119250000266702,0.5,0.5,0.46175122464764556,65,0.20440251572327045,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.4767549620715188,112
"Columbus, GA-AL",$200K-$300K,2026-03-01,"al, ga",235575.69444444444,739.8888888888889,60.72222222222223,35.229166666666664,46.983292079207914,18.935643564356436,75.0309405940594,8.206937978675477,12.18481244281793,7.1392650112998295,7.770598332735347,-0.6313333214355179,"SARIMA(1,1,1)(1,0,1,12)",7.861032094908409,8.012680708018582,-0.34590588376706766,104,6.579280465172011e-44,0.18799111967800372,0.23730510921531917,0.7847451029396598,0.9817013717964922,0.19780219780219785,0.49566574202496544,0.7115138888888888,0.344431807163161,109,0.34276729559748426,Watchlist,7.861032094908409,0.07861032094908409,0.18799111967800372,0.23730510921531917,0.7847451029396598,0.24361469558314736,0.9817013717964922,0.8682867872677618,0.060941691414260354,0.7635250603614266,0.19780219780219785,0.49566574202496544,0.08564578547526513,0.2796231558147799,0.7115138888888888,0.5,0.5,0.46164071223193714,66,0.20754716981132076,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5110311901361382,60
"Gulfport-Biloxi, MS",$200K-$300K,2026-03-01,ms,261421.1111111111,2146.3333333333335,103.69444444444444,60.69444444444445,34.35437293729373,38.46947194719473,30.23927392739274,4.831236734482579,20.698633806589875,5.142850347333433,5.164976258149212,-0.022125910815778305,"ARIMA(1,1,1)",5.064703569906261,5.081504046454628,0.2334668354236813,69,4.2388969866888014e-44,0.10888337999182252,0.16378298730833302,0.8122135733425127,0.9658873757462183,0.4018530489118726,0.3541377716134999,0.7715777777777781,0.34352909145068933,110,0.34591194968553457,Watchlist,5.064703569906261,0.050647035699062606,0.10888337999182252,0.16378298730833302,0.8122135733425127,0.20206829274062416,0.9658873757462183,0.7691382157915706,0.17727625207506417,0.7491404030255931,0.4018530489118726,0.3541377716134999,0.14727091576839774,0.33423627522874716,0.7715777777777781,0.5,0.5,0.4614240910153158,67,0.21069182389937108,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5172531707814221,52
"Huntsville, AL",$200K-$300K,2021-10-01,al,294647.61805550003,1722.3333333333333,179.93733333333333,31.986110999999998,84.06559405940594,68.8118811881188,99.31930693069307,10.447300174182311,9.571850940697873,10.292652170354964,9.374642016528226,0.9180101538267387,Regression Trend,12.567895934623936,14.085857106933673,2.120595760441624,47,1.0518683960665017e-43,0.2404928005272195,0.35343514938811504,0.8546032409928404,0.9865548166960851,0.7188106011635425,0.9112343966712901,0.10704763888999935,0.40519324239305,30,0.09433962264150944,Tier 1,12.567895934623936,0.12567895934623935,0.2404928005272195,0.35343514938811504,0.8546032409928404,0.3092722998968497,0.9865548166960851,0.8809135624152279,0.14220493879637658,0.7859924648318862,0.7188106011635425,0.9112343966712901,0.25660847660957037,0.6937185046804598,0.10704763888999935,0.5,0.5,0.4605587194658435,68,0.2138364779874214,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.4742834946622528,117
"Staunton-Stuarts Draft, VA",$200K-$300K,2022-01-01,va,285148.05555540003,119.13333333333334,13.405533333333333,52.72222206666667,62.4690594059406,77.10396039603961,47.834158415841586,11.252546166759931,8.886877558023304,8.865983155622436,7.8885352388073855,0.9774479168150503,Regression Trend,10.317285955578027,11.543450609969714,-0.9352602111819035,54,8.635038900947135e-44,0.2593633064624689,0.30089509590358987,0.8572832222356742,0.9878271203897299,0.8054298642533939,0.6692094313453539,0.29703888889199936,0.41977705192229575,18,0.05660377358490566,Tier 1,10.317285955578027,0.10317285955578027,0.2593633064624689,0.30089509590358987,0.8572832222356742,0.29488147295399847,0.9878271203897299,0.8001779109853517,0.009595671229414501,0.7358860677363532,0.8054298642533939,0.6692094313453539,0.01779039036122094,0.6002248179571452,0.29703888889199936,0.5,0.5,0.45997528510854174,69,0.2169811320754717,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.48213338564455954,100
"Hot Springs, AR",$200K-$300K,2026-03-01,ar,246885.41666666666,907.1111111111111,36.333333333333336,107.66666666666667,32.271039603960396,38.056930693069305,26.48514851485149,4.005389514943655,24.966360856269112,3.6568142880490924,3.6515112264208276,0.005303061628264771,"SARIMA(1,1,1)(1,0,1,12)",4.296971776055147,4.379592408217836,0.29158226111149244,67,3.5963448723108805e-44,0.08953009540355267,0.1090566189436496,0.8134503145650027,0.9579602868605556,0.3975436328377505,0.33079056865464646,0.9377083333333331,0.3387178677435057,123,0.3867924528301887,Watchlist,4.296971776055147,0.042969717760551474,0.08953009540355267,0.1090566189436496,0.8134503145650027,0.18339928192858906,0.9579602868605556,0.5862527678873009,0.07477353797726476,0.669810681391921,0.3975436328377505,0.33079056865464646,0.05067043680211034,0.3048054211665361,0.9377083333333331,0.5,0.5,0.4595289481283707,70,0.22012578616352202,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5215649706717745,44
"Dalton, GA",$200K-$300K,2026-03-01,ga,260873.69444444444,451.33333333333337,22.38888888888889,73.08333333333333,42.24938118811881,48.01980198019801,36.47896039603961,4.960610536681438,20.158808933002483,4.983390987740771,5.756460153691079,-0.7730691659503082,Regression Trend,2.6188392155492233,1.1208428973049926,-2.3417713211322146,63,2.191834034547362e-44,0.1119151853342428,0.1579105647666706,0.7783543946485094,0.9668900733662408,0.5016160310277957,0.44261442441054105,0.7825261111111113,0.34879969697408475,100,0.31446540880503143,Watchlist,2.6188392155492233,0.02618839215549223,0.1119151853342428,0.1579105647666706,0.7783543946485094,0.18678942534636814,0.9668900733662408,0.7209023140971269,0.037073714321820196,0.7071304737766225,0.5016160310277957,0.44261442441054105,0.030673141774862394,0.38677689086116995,0.7825261111111113,0.5,0.5,0.45719784392239543,71,0.22327044025157233,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5130017306321454,57
"Palm Bay-Melbourne-Titusville, FL",$200K-$300K,2021-05-01,fl,287463.686111,3304.866666666667,316.1165333333333,44.4083332,44.2759900990099,68.62623762376238,19.925742574257427,9.565182659915678,10.454583415229997,8.241524619659371,6.85118966934927,1.390334950310101,"ARIMA(1,1,1)",9.395058030747412,9.396281461541221,-0.17012462916826543,46,7.863181453093161e-44,0.2198208519028351,0.2778981116419539,0.8758998297515661,0.9849151854107612,0.7168713639301876,0.4653259361997228,0.2507262777799997,0.39974883041268994,35,0.11006289308176101,Tier 2,9.395058030747412,0.09395058030747412,0.2198208519028351,0.2778981116419539,0.8758998297515661,0.27950004188982414,0.9849151854107612,0.832547878112164,0.27310475555887437,0.7968429072508046,0.7168713639301876,0.4653259361997228,0.45189884115754986,0.5758359596699973,0.2507262777799997,0.5,0.5,0.45617793172909893,72,0.22641509433962265,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.4806063867916567,105
"Myrtle Beach-Conway-North Myrtle Beach, SC",$200K-$300K,2022-02-01,sc,289915.27777775,4955.5,365.04850000000005,63.15624991666667,66.86262376237624,72.09158415841584,61.633663366336634,7.366532136010494,13.574908539550222,6.726752305844645,5.737818570282713,0.9889337355619316,"ARIMA(1,1,1)",8.020466985645804,8.02809855098673,0.6539348496353101,33,6.712719287127056e-44,0.16829666160158038,0.2221134709419353,0.8578011047610694,0.9791193380370375,0.753070458952812,0.7184466019417478,0.2016944444450003,0.3789502205970018,53,0.16666666666666666,Tier 2,8.020466985645804,0.08020466985645804,0.16829666160158038,0.2221134709419353,0.8578011047610694,0.24724889324552576,0.9791193380370375,0.7595532233185608,0.4096374884399538,0.7993531337020777,0.753070458952812,0.7184466019417478,0.5220706560043321,0.6947521484092436,0.2016944444450003,0.5,0.5,0.45587472830448617,73,0.22955974842767296,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.48120221788728745,102
"Brookhaven, MS",$200K-$300K,2026-03-01,ms,263137.5,73.33333333333333,3.25,16.90277777777778,49.00990099009901,33.415841584158414,64.60396039603961,4.431818181818182,22.564102564102562,4.244524237072798,4.473253517217539,-0.2287292801447407,"ARIMA(1,1,1)",4.514102012298577,4.5139500281710365,0.082283830480395,86,3.7780717377487986e-44,0.09952322143384532,0.13070026006589133,0.8028980620131789,0.9624223611185042,0.3490627020038785,0.5183772538141472,0.73725,0.3279553989108679,152,0.4779874213836478,Watchlist,4.514102012298577,0.045141020122985764,0.09952322143384532,0.13070026006589133,0.8028980620131789,0.18951197472281073,0.9624223611185042,0.9396402315343744,0.005807307672424191,0.7642647115540493,0.3490627020038785,0.5183772538141472,0.003226655173719291,0.33915558577144067,0.73725,0.5,0.5,0.45564297132950965,74,0.23270440251572327,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.511767509434931,58
"Palatka, FL",$200K-$300K,2026-03-01,fl,245985.63888888888,321.6666666666667,9.5,76.73611111111111,26.14480198019802,43.99752475247525,8.292079207920793,2.9533678756476682,33.85964912280702,3.4039720348809506,3.4089857601172113,-0.005013725236260758,"SARIMA(1,1,1)(1,0,1,12)",3.0377428468124315,3.0620689368117016,0.08437497116476322,56,2.5424348773736825e-44,0.064876535160678,0.09974517713940421,0.8129851423597723,0.941441450076004,0.4595992243051068,0.2621359223300972,0.9197127777777775,0.33597456128401204,133,0.41823899371069184,Watchlist,3.0377428468124315,0.030377428468124315,0.064876535160678,0.09974517713940421,0.8129851423597723,0.1702669119592659,0.941441450076004,0.7066802937544827,0.026348289113164954,0.6879944709869799,0.4595992243051068,0.2621359223300972,0.012189586211828432,0.30100514099519776,0.9197127777777775,0.5,0.5,0.4553000011990853,75,0.2358490566037736,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5186586724413966,50
"Picayune, MS",$200K-$300K,2026-03-01,ms,258733.33333333334,235.0,4.305555555555555,54.236111111111114,48.97896039603961,51.98019801980198,45.97772277227723,1.8321513002364065,54.58064516129033,2.3723441985290816,2.5010439630166714,-0.1286997644875898,"ARIMA(1,1,1)",1.9435385532118168,1.9430018365296524,0.1113872529754103,66,1.626642034032322e-44,0.038601428875117944,0.06175333660853385,0.8074082792927832,0.9029532394935423,0.5429864253393667,0.5180305131761445,0.8253333333333331,0.3239551613101787,164,0.5157232704402516,Watchlist,1.9435385532118168,0.01943538553211817,0.038601428875117944,0.06175333660853385,0.8074082792927832,0.150886420647251,0.9029532394935423,0.7942836129753332,0.01917962444928227,0.6935976285292275,0.5429864253393667,0.5180305131761445,0.0047403946379332785,0.4266026499419522,0.8253333333333331,0.5,0.5,0.4543201704236761,76,0.2389937106918239,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.515178076452079,55
"Louisville/Jefferson County, KY-IN",$200K-$300K,2026-03-01,ky,282368.75,2531.333333333333,204.08333333333334,63.77083333333333,66.41398514851485,61.16955445544554,71.65841584158416,8.06228601527522,12.403429971416903,8.086603399910876,8.955516834642575,-0.8689134347316987,"SARIMA(1,1,1)(1,0,1,12)",6.57598717236165,6.438686814098785,-1.4862988429135697,103,5.503763808617911e-44,0.1846012788603521,0.2721928155379379,0.7740328853982748,0.9812953007050201,0.6389786683904332,0.7134188626907076,0.35262499999999997,0.3735127578220476,59,0.18553459119496854,Tier 2,6.57598717236165,0.0657598717236165,0.1846012788603521,0.2721928155379379,0.7740328853982748,0.24299776432186343,0.9812953007050201,0.7571603545524235,0.20912166625500453,0.759620089969238,0.6389786683904332,0.7134188626907076,0.2912355058649597,0.5954841038904345,0.35262499999999997,0.5,0.5,0.45418960109006495,77,0.24213836477987422,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.4855020791563405,94
"Rolla, MO",$200K-$300K,2026-03-01,mo,235328.47222222222,165.44444444444446,10.13888888888889,47.083333333333336,32.48762376237624,49.257425742574256,15.717821782178218,6.128274009402284,16.317808219178083,5.13727620451536,6.024858803325511,-0.8875825988101509,"SARIMA(1,1,1)(1,0,1,12)",6.347446136243299,6.434107426272177,0.2191721268410154,46,5.312486689243529e-44,0.13927874963068818,0.16357770790661638,0.773191113988414,0.9740245394916385,0.5145442792501617,0.33321775312066587,0.7065694444444444,0.3525564273067945,92,0.2893081761006289,Tier 2,6.347446136243299,0.063474461362433,0.13927874963068818,0.16357770790661638,0.773191113988414,0.2089036806322306,0.9740245394916385,0.8221328163078876,0.013426311526730272,0.7363373769435315,0.5145442792501617,0.33321775312066587,0.013105796940168477,0.3507922986428395,0.7065694444444444,0.5,0.5,0.45398802507307956,78,0.24528301886792453,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.5052429980792553,66
"Fayetteville-Springdale-Rogers, AR",$200K-$300K,2022-01-01,ar,289002.47222213336,538.2,70.42206666666667,15.113888733333333,54.11509900990099,63.366336633663366,44.863861386138616,13.08473925430447,7.64249084803911,9.040323903714027,8.404197396084355,0.6361265076296725,"ARIMA(1,1,1)",12.993491475933851,12.992578029142088,-0.0912477783706187,47,1.0874885588797061e-43,0.30229976420547283,0.3073155565252721,0.8418934274586689,0.9901385062734459,0.6619263089851326,0.5755894590846049,0.21995055555733267,0.4090453097424102,28,0.0880503144654088,Tier 1,12.993491475933851,0.12993491475933852,0.30229976420547283,0.3073155565252721,0.8418934274586689,0.31529603237895837,0.9901385062734459,0.9466052367793143,0.04425892205800415,0.787902608582118,0.6619263089851326,0.5755894590846049,0.09955603136901578,0.5192343559967245,0.21995055555733267,0.5,0.5,0.4538118697821676,79,0.24842767295597484,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.4726749247512443,123
"Anderson Creek, NC",$200K-$300K,2022-03-01,nc,294437.69097216666,507.6666666666667,58.742916666666666,36.142361,76.63985148514851,74.31930693069307,78.96039603960396,11.571158896913985,8.642176716341687,10.089410671905757,9.321158842150004,0.7682518297557532,Regression Trend,13.50192955255284,15.59343455248069,1.9307706556388542,35,1.1300422167818994e-43,0.266829824111532,0.345950358530161,0.8478508082078552,0.9882816399266698,0.7763413057530707,0.8280166435506243,0.1112461805566668,0.41446074342881617,24,0.07547169811320754,Tier 1,13.50192955255284,0.13501929552552838,0.266829824111532,0.345950358530161,0.8478508082078552,0.3170828671753048,0.9882816399266698,0.8647312826147097,0.041733346353343935,0.7619068740184166,0.7763413057530707,0.8280166435506243,0.0828073248036186,0.655720877792324,0.1112461805566668,0.5,0.5,0.45340543706738856,80,0.25157232704402516,Tier 2,Monitor closely and consider targeted campaign testing,1,Emerging markets to monitor,0.46535480307861227,135
"Oklahoma City, OK",$200K-$300K,2026-03-01,ok,268790.0444444445,5833.666666666667,388.3611111111111,72.86944444444444,33.01361386138613,13.688118811881187,52.339108910891085,6.657238633982819,15.021243115656965,5.982192908357884,6.410542937485112,-0.42835002912722775,"SARIMA(1,1,1)(1,0,1,12)",6.619528611439718,6.744142961362892,-0.03771002254310041,104,5.540205758745218e-44,0.15167475057908383,0.19469352268316253,0.7938973891066516,0.9764328441235931,0.14298642533936654,0.33911234396671297,0.6241991111111105,0.3217754693861403,170,0.5345911949685535,Watchlist,6.619528611439718,0.06619528611439718,0.15167475057908383,0.19469352268316253,0.7938973891066516,0.22242011499316008,0.9764328441235931,0.7217350863909548,0.4822753617361035,0.8011920203263038,0.14298642533936654,0.33911234396671297,0.5555025481174753,0.2941337214145595,0.6241991111111105,0.5,0.5,0.45083536919171724,81,0.25471698113207547,Tier 2,Monitor closely and consider targeted campaign testing,2,Strong absorption / selective expansion,0.499862914264272,74
